osm_id,key,value,commentary
9108403281,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9108403282,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9109460940,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9109460947,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9109500540,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9109500541,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9111680430,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9111680431,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9111680432,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109225,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109226,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109231,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109232,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109233,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109234,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109236,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109248,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109249,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109381,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9118109382,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9123143911,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9123183379,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9125470310,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9125470311,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9128350393,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9128350395,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437040,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437051,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437053,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437054,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437058,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437060,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9130437061,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9143714343,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9166345759,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9166345760,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9166345761,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9225473638,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9225473639,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9278913347,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9278913348,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284397208,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284397209,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284397211,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284397212,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284397213,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284555523,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284555668,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284555669,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284555670,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284555889,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9284555890,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415019,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415020,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415024,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415025,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415041,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415043,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415044,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415045,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415046,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415047,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9342415049,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289965,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289966,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289967,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289971,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289973,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289990,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289996,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347289997,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347295323,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347295324,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347295325,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347295326,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347907112,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9347907113,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9373534046,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9373534047,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9375342656,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9375342658,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9375342660,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9375342661,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9380527476,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9380527477,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9380527478,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9380527479,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540191,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540193,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540195,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540198,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540201,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540203,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540206,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540208,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540211,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540213,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384540216,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384590818,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384590847,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384590849,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591047,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591049,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
