osm_id,key,value,commentary
115572663,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
115678856,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
121289994,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
121296400,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
122375905,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
131940612,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
131940651,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
131940654,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
131940655,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
131945191,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
143820567,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
149293681,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
149294495,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
149294497,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
149294498,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
149295799,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
149319694,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
162791110,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163599629,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163599637,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163648796,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163712140,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163716372,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825777,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825780,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825781,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825783,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825785,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825789,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
163825790,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
164058033,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
164058642,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
164059059,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
164059063,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
